品名, 價格
' 【十靈本舖】一條根按摩滾珠(5ml/瓶)', '$120'
' 【十靈本舖】一條根舒緩噴霧(120cc/瓶)', '$240'
' 【十靈本舖】一條根舒緩油膏(30g)', '$200'
' 【十靈本舖】一條根舒緩油膏(9克/盒)', '$100'
' 【十靈本舖】一條根按摩滾珠(60ml)', '$150'
' 【Fullicon護立康】保健醫藥箱/藍綠色大空箱', '$295'
' 【佳寶】保健箱(大空箱)', '$240'
' 【佳寶】保健箱(大實箱)未滅菌', '$520'
' 【Fullicon護立康】雙週彈跳保健盒', '$189'
' 【Fullicon護立康】啵啵4格保健藥盒(藍色)', '$49'
' 【Fullicon護立康】６格防潮保健藥盒', '$129'
' 【Fullicon護立康】幸運轉盤7日保健藥盒(藍色)', '$159'
' 【Fullicon護立康】桌上型7日彩虹藥盒(大)', '$279'
' 【Fullicon護立康】3合1磨藥/切藥器', '$199'
' Nose Mask Pit 隱形口罩 Super系列 3入裝／盒(S尺寸)>>PM2.5對應／鼻水吸收加強型', '$390'
' 日本製【PITTA】成人高密合可水洗口罩-黑色(3入/包)', '$199'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌口罩/成人黑L', '$390'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌口罩/成人藍L', '$390'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾口罩/成人粉L', '$390'
' Nose Mask Pit 隱形口罩 14入裝(S尺寸)-PM10對應', '$790'
' Nose Mask Pit 隱形口罩 14入裝(標準尺寸)-PM10對應', '$790'
' Nose Mask Pit 隱形口罩 Super系列 3入裝／盒(標準尺寸)>>PM2.5對應／鼻水吸收加強型', '$390'
' Nose Mask Pit 隱形口罩 Super系列 9入裝／盒(標準尺寸)>>PM2.5對應／鼻水吸收加強型', '$790'
' Nose Mask Pit 隱形口罩 Super系列 9入裝／盒(S尺寸)>>PM2.5對應／鼻水吸收加強型', '$790'
' 【健康天使】成人平面口罩(5入/包)', '$30'
' 【健康天使】活性碳成人平面口罩(5入/包)', '$35'
' 【Antioo安緹甌】醫用抗菌成人口罩17.5X9.5cm(3入/包)', '$99'
' 【Antioo安緹甌】醫用抗菌婦幼口罩14.5X8.5cm(3入/包)', '$99'
' 【Antioo安緹甌】醫用抗菌女性專用成人口罩17.5X9.5cm(3入/包)', '$99'
' 【Antioo安緹甌】醫用抗菌男性專用成人口罩17.5X9.5cm(3入/包)', '$99'
' 【LAITEST萊潔】成人平面式口罩-海洋藍17.2x9.5cm (50入/盒)', '$299'
' 【日昇】棉布活性碳口罩-成人', '$45'
' 【健康天使】活性碳成人平面口罩(5入包x10包)1盒購', '$320'
' 日本製【PITTA】PITTA兒童高密合可水洗口罩(3入/包)', '$199'
' 【快潔適】博寶兒3D立體兒童口罩佩佩豬5入(包)', '$33'
' 【快潔適】博寶兒3D立體兒童口罩TAYO小巴士5入(包)', '$33'
' 【Antioo安緹甌】醫用抗菌婦幼口罩14.5X8.5cm(3入/包)', '$99'
' 【博寶兒】3D立體兒童口罩佩佩豬5入x24包/盒', '$732'
' 【YoDa】POLI波力平面防塵口罩/AMBER(5入/包)', '$59'
' 【YoDa】波力平面防塵口罩/POLI(5入/包)', '$59'
' 【YoDa】波力3D立體防塵口罩/POLI(5入/包)', '$69'
' 【YoDa】波力3D立體防塵口罩/AMBER(5入/包)', '$69'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌/幼兒口罩S(藍)', '$350'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌/幼兒口罩S(粉)', '$350'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌/兒童口罩M(粉)', '$390'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌/兒童口罩M(藍)', '$390'
' 【伊登詩 Edenswear】消費高手鋅纖維防護防霾抗菌/兒童口罩M(黑)', '$390'
' 【PUKU 藍色企鵝】紗布防護口罩M號-藍色/粉色 二色可選', '$62'
' 【PUKU 藍色企鵝】紗布防護口罩M號-藍色/粉色 二色可選', '$62'
' 【PUKU 藍色企鵝】防護安全口罩S號-水藍/粉紅 二色可選', '$62'
' 【PUKU 藍色企鵝】印花紗布口罩M號- 藍色/粉色 二色可選 ', '$55'
' 【PUKU 藍色企鵝】印花紗布口罩M號- 藍色/粉色 二色可選 ', '$55'
' 【3M】游泳耳塞1260(2入)', '$48'
' 【3M】耳塞1100', '$15'
' 【黃金盾】抗菌清潔隨手包(24小時-60ml+7天-60ml)', '$199'
' 大幸藥品 日本Cleverin Powersabre 加護靈-抗菌緩釋凝膠(150g/罐)', '$629'
' 大幸藥品 日本Cleverin Powersabre 加護靈-抗菌緩釋凝膠(60g/罐)', '$389'
' 大幸藥品 日本Cleverin Powersabre加護靈-筆型(含2支抑菌筆芯)', '$379'
' 【戴維爵士】長效抗菌護膜液250ml', '$359'
' 【戴維爵士】長效抗菌護膜液50ml', '$179'
' 【毛寶兔】超水感天然植物除菌清潔劑425gx2瓶', '$198'
' 【毛寶兔】超水感天然植物除菌清潔劑425g/瓶', '$130'
' 日本【Inter cosme 】諾羅剋星噴劑', '$216'
' 【快潔適】消毒噴霧100ml/瓶', '$99'
' 【Virus Bom】病毒崩100ml   ', '$350'
' 【黃金盾】抗菌清潔噴霧200ml-7天', '$399'
' 【快潔適】博寶兒抑菌洗手慕斯-佩佩豬 350ml', '$119'
' 【快潔適】博寶兒抑菌洗手乳-佩佩豬 300ml', '$89'
' 【快潔適】抗菌洗手乳-冰雪奇緣 300ml', '$69'
' 【快潔適】抑菌潔手慕絲-小熊維尼 400ml', '$99'
' 【快潔適】貓熊抑菌洗手乳 300ml', '$59'
' 【快潔適】抗菌洗手乳-300ml', '$59'
' 【Durex杜蕾斯】保險套雙悅愛潮裝(3入/盒)', '$238'
' 【Durex杜蕾斯】保險套真觸感裝(8入/盒)', '$490'
' 【Durex杜蕾斯】保險套熱愛愛魔型(8入/盒)', '$199'
' 【Durex杜蕾斯】保險套超薄更薄型(10入/盒)', '$389'
' 【Durex杜蕾斯】保險套熱愛王者型(8入/盒)', '$189'
' 【Durex杜蕾斯】保險套綜合裝(6入)', '$139'
' 【Durex杜蕾斯】保險套超薄羽毛型(12入/盒)', '$300'
' 【Durex杜蕾斯】保險套飆風碼(3入/盒)', '$145'
' 【Durex杜蕾斯】保險套激情裝(12入/盒)', '$339'
' 【Durex杜蕾斯】薄型保險套12入/盒', '$219'
' 【岡本 okamoto】白金系列 003(10片/盒x3)+002(6片/盒x3)保險套超值6盒組', '$2100'
' 【Okamoto岡本】 0.02 HYDRO POLYURETHANE 水感勁薄(6入)', '$369'
' 【Okamoto岡本】003 Platinum白金極薄(10入)', '$450'
' 【Okamoto岡本】浪漫型保險套(10入裝)', '$199'
' 【Okamoto岡本】夏夢型保險套(10入裝)', '$199'
' 【Okamoto岡本】皇冠型保險套(10入裝)', '$199'
' 【SAFEWAY數位】保險套-混合(12入)', '$149'
' 【Durex杜蕾斯】熱感潤滑液50ml', '$255'
' 【Durex杜蕾斯】KY潤滑劑-100g', '$120'
' 【Durex杜蕾斯】震震環1入', '$175'
' Lady – Q 唾液微型排卵檢測儀', '$599'
' 【亞培OVATEL】優譜唾液微型排卵顯微鏡檢器', '$1200'
' 【衡健】排卵檢測試紙 (5入/盒)', '$400'
' 【TANITA】BF049-WH 體脂肪計(白色)－廠商直送', '$1680'
' 【TANITA】十合一女性減重模式體組成計BC750-GR(青綠色)－廠商直送', '$2980'
' 【TANITA】十合一女性減重模式體組成計BC750-PK(桃紅色)－廠商直送', '$2980'
' 【TANITA】十合一女性減重模式體組成計BC750-WH(白色)－廠商直送', '$2980'
' 【TANITA】十合一女性減重模式體組成計BC750-BK(棕黑色)－廠商直送', '$2980'
' 【TANITA】十合一女性減重模式體組成計BC750-LP(嫩粉色)－廠商直送', '$2980'
' 【OMRON歐姆龍】體重體脂計HBF-370-白色', '$2280'
' 【TANITA】  八合一體組成計 BC706-DB(藍色)－廠商直送', '$3680'
' 【TANITA】 自動顯示功能九合一體組成計BC565-WH(白色)－廠商直送', '$2980'
' 【TANITA】自動顯示功能九合一體組成計BC565-PK(粉紅)－廠商直送', '$2980'
' 【TANITA】自動顯示功能九合一體組成計BC565-BL(藍色)－廠商直送', '$2980'
' 【台灣製造】日式輕鬆移位升降沙發椅(廠商直送)', '$8800'
' 【台灣製造】日式輕鬆輔助起身沙發椅(廠商直送)', '$14500'
' 【居家照護】輪椅用餐桌板(木製)-JWD-001', '$540'
' 【居家照護】移動式床餐桌板/床旁升降桌 /桌面高低可調/TB-01(廠商直送)', '$1980'
' 拋棄式超吸水洗頭墊(2入/包)', '$185'
' 【富士康】多用途老人兒童安全餐桌板(輪椅可用)', '$450'
' 日本【Smile kids】不求人貼布輔助器(粉/藍兩色可選)', '$500'
' 日本【FINE汎恩】照護吸水牙刷', '$280'
' 日本【FINE汎恩】照護吸管式海綿牙棒(12支/盒)', '$950'
' 日本【FINE汎恩】穿襪輔助器', '$750'
' 防水中單(兩層)-保潔墊', '$400'
' 【瑞揚】收合是椅攤開是床照護用陪伴椅', '$6000'
' 【樂活動】日本職人萬能湯匙(廠商直送)', '$704'
' 日本【Aoyoshi 青芳製作所】輔助樂樂筷夾', '$370'
' 日本【Aoyoshi 青芳製作所】Balloon 可彎式湯匙L', '$370'
' 日本【Aoyoshi 青芳製作所】Balloon 可彎式叉子', '$370'
' 日本【Aoyoshi 青芳製作所】-溫馨防滑餐盤-18CM', '$475'
' 【品生活】流質服食器', '$460'
' 【居家照護】成人(PVC)防水加長加寬圍巾(反摺、承接式下擺)43×(63+13)CM', '$260'
' 【居家照護】成人(PVC)防水圍巾(加長型)43×104CM', '$329'
' 【居家照護】成人(PVC)防水圍巾(反摺、承接式下擺)38×(50+13)CM', '$199'
' 【安祈】全覆多功能防水圍兜-格紋藍 ', '$830'
' 【安祈】全覆多功能防水圍兜-格紋红', '$830'
' 日本【Richell利其爾】可收摺無背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$5040'
' 【樂活動】英國Gorden Ellis 多功能高位椅沐浴椅(廠商直送)', '$6210'
""" 【樂活動】Let's Shower 簡約淋浴方形寬座洗澡椅(廠商直送)"", '$4928'"
""" 【樂活動】Let's Enjoy 黔黑樂享寬座雙高扶手洗澡椅(廠商直送)"", '$5720'"
""" 【樂活動】Let's Sing 白皙吟寬座雙扶手洗澡椅(廠商直送)"", '$5104'"
' 【豐鎰】背可拆有背洗澡椅-AYS-01(廠商直送)  ', '$1130'
' 日本【Richell利其爾】軟墊洗澡椅扶手寬廣型(粉/綠/咖啡)三色可選(廠商直送)', '$7425'
' 日本【Richell利其爾】折疊扶手大洗澡椅U型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 日本【Richell利其爾】折疊扶手大洗澡椅R型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 日本【Richell利其爾】折疊扶手小洗澡椅J型(綠/咖啡)兩色可選(廠商直送)', '$7560'
' 日本【Richell利其爾】可收摺高椅背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$6210'
' 日本【Richell利其爾】可收摺低椅背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$5625'
' 【三樂事Sunlus】折疊式軟墊洗澡椅/SP5606(廠商直送)', '$2680'
' 【三樂事Sunlus】靠背式軟墊洗澡椅/SP5603(廠商直送)', '$1780'
' 日本【Richell利其爾】折疊扶手大洗澡椅U型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 日本【Richell利其爾】折疊扶手大洗澡椅R型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 日本【Richell利其爾】折疊扶手小洗澡椅J型(綠/咖啡)兩色可選(廠商直送)', '$7560'
' 日本【Richell利其爾】可收摺高椅背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$6210'
' 日本【Richell利其爾】可收摺低椅背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$5625'
' 日本【Richell利其爾】可收摺無背洗澡椅M型(粉/綠/咖啡)三色可選(廠商直送)', '$5040'
' 日本【Richell利其爾】軟墊洗澡椅扶手寬廣型(粉/綠/咖啡)三色可選(廠商直送)', '$7425'
' 日本【Richell利其爾】折疊扶手大洗澡椅U型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 日本【Richell利其爾】折疊扶手小洗澡椅J型(綠/咖啡)兩色可選(廠商直送)', '$7560'
' 日本【Richell利其爾】折疊扶手大洗澡椅R型(粉/綠/咖啡)三色可選(廠商直送)', '$6500'
' 【均佳】鋁合金可收合附輪洗澡便器椅JCS-208(廠商直送)', '$3240'
' 【均佳】不銹鋼洗澡便器椅(拆手型)JCS-305(廠商直送)', '$4320'
' 【均佳】不銹鋼日式收合便器椅(軟靠背)JCS-303(廠商直送)', '$2880'
' 【均佳】不銹鋼洗澡便器椅加推手JCS-302(廠商直送)', '$3420'
' 【豐鎰】鋁合金/收合式/硬背/便器椅/ALS-01(廠商直送) ', '$1980'
' 【豐鎰】鋁合金/收合式/軟背/便器椅/ALS-02(廠商直送)', '$2380'
' 【均佳】鋁合金可收合附輪洗澡便器椅JCS-208(廠商直送)', '$3240'
' 【均佳】不銹鋼洗澡便器椅(拆手型)JCS-305(廠商直送)', '$4320'
' 【均佳】不銹鋼洗澡便器椅加推手JCS-302(廠商直送)', '$3420'
' 【康而富】時尚輔具便器椅/兩用便器椅/ PU軟座墊/CT-156(廠商直送)', '$4500'
' 【淳碩】TS-10U數位旋鈕4吋純TPU三管交替減壓氣墊床(廠商直送)', '$12000'
' 【淳碩】旋鈕型三管交替4吋20管多功能減壓氣墊床/TS-103', '$8000'
' 【淳碩】旋鈕數位型三管交替4吋20管多功能減壓氣墊床/TS-10A', '$12000'
' 【淳碩】高階數位型三管交替5吋21管多功能減壓氣墊床/TS-505', '$15000'
' 【淳碩】旋鈕數位型三管交替5吋20管多功能減壓氣墊床/TS-106(廠商直送)', '$12000'
' 【淳碩】智慧數字型三管交替6吋24管多功能減壓氣墊床/TS-606', '$25000'
' 【淳碩】高階數字型三管交替6吋29管多功能減壓氣墊床/TS-706', '$35000'
' 【雅博】減壓氣墊床多美適3+/5吋21管三交替X銀離子抗菌床罩(廠商直送)', '$18000'
' 【雅博】減壓氣墊床多美適3Q /4吋矩形管18管三交替X銀離子抗菌床罩-B款補助(廠商直送) ', '$18000'
' 【雅博】減壓氣墊床多美適3/4吋18管(廠商直送)', '$12000'
' 【雅博】減壓氣墊床 多美適2/A款補助(廠商直送)', '$8000'
' 【淳碩】Ultra 90液態凝膠座墊/英國原裝進口(廠商直送)', '$10000'
' 【淳碩】TS-R10橡膠氣囊式4吋(H10cm)減壓氣墊座(廠商直送)', '$12000'
' 【淳碩】居家單人/涼感床包/機能防水型床包組/含枕套1入(廠商直送)', '$2150'
' 【淳碩】 氣墊床專用款/防水透氣涼感床包組/機能防水型涼感床包/含特製枕套/單人(廠商直送)', '$2200'
' 【樂活動】日本KAINOS EZ自由自在手杖(粉紅色)(廠商直送)', '$4858'
' 【樂活動】日本KAINOS EZ自由自在手杖(咖啡色)(廠商直送)', '$4858'
' 【康而富】時尚輔具/輕量鋁合金拐杖/折疊伸縮手杖/摩登印花(廠商直送)', '$945'
' 【康而富】時尚輔具/輕量鋁合金拐杖/折疊伸縮手杖/尊榮菱格紋(廠商直送)', '$945'
' 【豐鎰】鋁合金四腳低盤小K爪問號把手-AL-DP01', '$580'
' 【豐鎰】鋁合金大四腳拐K爪問號把手-AL-4KJ', '$750'
' 【豐鎰】鋁合金大四腳拐K爪U把手-AL-4KU', '$720'
' 【豐鎰】鋁合金三腳拐杖椅-CT-302', '$650'
' 【樂活動】日本安心活力健走杖綠色2入(廠商直送)', '$4356'
' 【樂活動】日本安心活力健走杖粉色2入(廠商直送)', '$4356'
' 【豐鎰】1吋ㄇ型固定式助行器-WM-01(廠商直送)', '$800'
' 【豐鎰】1吋R型固定式助行器-WR-01', '$850'
' 【三樂事Sunlus】標準型助行器/SP5607(廠商直送)', '$1180'
' 【均佳】鋁合金四輪助行車/推車型/JK-006(廠商直送)', '$3600'
' 【均佳】鋁合金四輪助行車/一般型/JK-005(廠商直送)', '$2880'
' 【康而富】時尚輔具/輕量鋁合金/帶輪助行器/CT-500(廠商直送)', '$3980'
' 【康而富】『B+B』德國 CAPERO 助行器/助行椅/散步車/購物車(廠商直送)', '$4750'
' 【樂活動】Gemino 30S 傑米諾前衛助行器/桃紫色(廠商直送)', '$14940'
' 【樂活動】GEMINO 30M 傑米諾前衛助行器/寶藍色(廠商直送)', '$14608'
' 【樂活動】GEMINO 30M 傑米諾前衛助行器/香檳色(廠商直送)', '$14608'
' 【樂活動】GEMINO 30M 傑米諾前衛助行器/銀灰色(廠商直送)', '$14608'
' 【樂活動】GEMINO 30M 傑米諾前衛助行器/蘋果綠(廠商直送)', '$14608'
' 【樂活動】Gemino 20M 傑米諾前衛助行器/銀灰色(廠商直送)', '$9636'
' 【樂活動】Eurovema S7 Compact 法拉斯城市小徑步行助行器(廠商直送)', '$20240'
' 【樂活動】Eurovema S7 Discovery 法拉斯探索樂活步行助行器(廠商直送)', '$20700'
' 【樂活動】Eurovema S7 Smart 法拉斯慢活旅行步行助行器(廠商直送)', '$17424'
' 【樂活動】EurovemaVolarisS7 Compact專用承物籃(廠商直送)', '$990'
' 【樂活動】Gemino控速系統 Speed Control(廠商直送)', '$16200'
' 【樂活動】Gemino慢停剎車(廠商直送)', '$3240'
' 【樂活動】Gemino 推車專用餐盤(廠商直送)', '$1755'
' 【樂活動】Gemino點滴架(廠商直送)', '$4410'
' 【樂活動】Gemino隨身氧氣瓶袋(廠商直送)', '$3420'
' 【樂活動】Gemino 推車用雨傘(廠商直送)', '$5040'
' 【樂活動】Gemino 專用拐杖架(廠商直送)', '$1530'
' 【樂活動】Gemino 30M肩背拖特包(廠商直送)', '$3420'
' 【樂活動】Gemino 30M專用安全背帶(廠商直送)', '$3240'
' 【樂活動】Gemino 30S專用安全背帶(廠商直送)', '$3240'
' 【樂活動】Eurovema S7 系列專用安全背帶(廠商直送)', '$990'
' 【樂活動】Eurovema S7 Compact專用安全背帶(廠商直送)', '$990'
' 【樂活動】Eurovema S7 系列專用承物籃(廠商直送)', '$990'
""" 【樂活動】Let's Go室內型步行推車-專用承物袋(廠商直送)"", '$990'"
""" 【樂活動】Let's Go Out戶外型散步推車專用拐杖架(廠商直送)"", '$765'"
""" 【樂活動】Let's Go Out戶外型散步推車專用購物袋(黑色)(廠商直送)"", '$1350'"
' 【均佳】鋁合金/看護外出型輪椅/背可折/固定扶手/固定腳/JW-X30(廠商直送)', '$6480'
' 【均佳】鋁合金輪椅/可掀腳防傾輪/背可折/固定扶手/JW-350-P(廠商直送)', '$6280'
' 【均佳】鋁合金/輕量外出款/輪椅/背可折/固定扶手/JW-230-20-F(廠商直送)', '$5220'
' 【均佳】鋁合金/輕量化外出款/輪椅/背可折/固定扶手/JW-230-F(廠商直送)', '$5220'
' 日本【MIKI】櫻花系列/鋁合金輪椅/小輪款/MPR-2(廠商直送)', '$9800'
' 日本【MIKI】超輕量系列/鋁合金輪椅/小輪款/CRT-2(廠商直送)', '$12800'
' 【康而富】時尚輔具/鋁合金輪椅/運輸椅/輕量照護輪椅/K3/16吋(廠商直送)', '$5685'
' 【康而富】航空椅/孝親椅/旅行椅/折疊輕巧收納型/K2(廠商直送)', '$5300'
' 【康而富】 鋁合金/照護輪椅/雙層透氣坐/旅行椅/CT-2200/16吋(廠商直送)', '$5500'
' 【康而富】輕量照護熱銷輪椅/後輪加大16吋/CT-2250-無附手提帶(廠商直送)', '$6650'
' 【均佳】鋁合金/輕量外出款/輪椅/背可折/固定扶手/JW-230-20-F(廠商直送)', '$5220'
' 【均佳】鋁合金輪椅/可掀腳防傾輪/背可折/固定扶手/JW-250-P(廠商直送)', '$6280'
' 【均佳】鋁合金/骨科腳輪椅/背可折/固定扶手/JW-155(廠商直送)', '$6500'
' 【均佳】鋁合金/便利型輪椅/背可折/JW-150(廠商直送)', '$4320'
' 【均佳】鋁合金流線型/便利款輪椅/背可折/JW-125-F(廠商直送)', '$4480'
' 【均佳】鋁合金流線型/經濟款輪椅/背不折/JW-120-F(廠商直送)', '$3980'
' 【均佳】經濟型/鋁合金輪椅/背不折/JW-100-F(廠商直送)', '$3150'
' 【均佳】經濟型/鐵製輪椅/JW-001(廠商直送)', '$2880'
' 【豐鎰】22吋後輪不折背/單層坐墊/FI-2217(廠商直送)', '$3230'
' 【康而富】基本款/鐵製輪椅/固定腳/18吋/CT-1000(廠商直送)', '$3000'
' 【均佳】鋁合金輪椅/可掀腳防傾輪/背可折/固定扶手/JW-450-P(廠商直送)', '$6280'
' 【均佳】鋁合金/輕量外出款/輪椅/背可折/固定扶手/JW-230-20-F(廠商直送)', '$5220'
' 日本【MIKI】櫻花系列/鋁合金輪椅/大輪款/MPR-1(廠商直送)', '$9800'
' 日本【MIKI】櫻花系列/鋁合金輪椅/小輪款/MPR-2(廠商直送)', '$9800'
' 日本【MIKI】超輕量系列/鋁合金輪椅/小輪款/CRT-2(廠商直送)', '$12800'
' 日本【MIKI】超輕量系列/鋁合金輪椅/大輪款/CRT-1(廠商直送)', '$12800'
' 【均佳】鋁合金輪椅/可掀腳防傾輪/背可折/固定扶手/JW-250-P(廠商直送)', '$6280'
' 【均佳】鋁合金/多功能型輪椅/背可折/手腳可拆/JW-160-T(廠商直送)', '$7200'
' 【均佳】鋁合金/骨科腳輪椅/背可折/固定扶手/JW-155(廠商直送)', '$6500'
' 【均佳】鋁合金/便利型輪椅/背可折/JW-150(廠商直送)', '$4320'
' 【均佳】鋁合金流線型/便利款輪椅/背可折/JW-125-F(廠商直送)', '$4480'
' 【均佳】鋁合金流線型/經濟款輪椅/背不折/JW-120-F(廠商直送)', '$3980'
' 【均佳】經濟型/鋁合金輪椅/背不折/JW-100-F(廠商直送)', '$3150'
' 【均佳】經濟型/鐵製輪椅/JW-001(廠商直送)', '$2880'
